post_id,count_likes_post,count_views_post,share_likes_views_post,tfidf_mean,tfidf_max,tfidf_std,long_text,coun_word,unique_count_word,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech
4513,31.0,327.0,0.09480122324159021,0.0002082354915820935,0.3082895123691594,0.004386985887240264,2032,363,207,False,False,True,False,False,False
4514,29.0,316.0,0.09177215189873418,0.00015499946169158883,0.33492941460982173,0.0043891892601794925,677,126,99,False,False,True,False,False,False
4515,37.0,307.0,0.12052117263843648,0.00020992070703695936,0.23184949968433388,0.004386905571306133,1189,200,148,False,False,True,False,False,False
4524,41.0,313.0,0.13099041533546327,0.00021686982677378958,0.22312094979636823,0.004386567527467778,1419,250,169,False,False,True,False,False,False
4516,24.0,250.0,0.096,0.0002326015301151506,0.31176629614208057,0.004385761475842912,1731,307,208,False,False,True,False,False,False
4517,35.0,303.0,0.11551155115511551,0.00015364362026376238,0.5320539349511436,0.004389236930578245,906,163,120,False,False,True,False,False,False
4518,25.0,289.0,0.08650519031141868,0.00019328176716812144,0.30791730164757397,0.004387670150920651,1084,179,127,False,False,True,False,False,False
4519,26.0,291.0,0.08934707903780069,0.0002847991432586797,0.327828977856485,0.004382681444367,2614,446,295,False,False,True,False,False,False
4520,29.0,335.0,0.08656716417910448,0.00023145075705817032,0.29177329846695194,0.004385822356395306,1746,314,206,False,False,True,False,False,False
4521,21.0,289.0,0.0726643598615917,0.00019335810633637734,0.3547419260664094,0.004387666787429702,1264,214,149,False,False,True,False,False,False
4522,25.0,291.0,0.0859106529209622,0.0002858401584224768,0.4125995341676,0.0043826136720720305,5644,963,504,False,False,True,False,False,False
4523,32.0,300.0,0.10666666666666667,0.00016062440026349425,0.3461607540728252,0.004388987012607769,803,153,109,False,False,True,False,False,False
4525,34.0,310.0,0.10967741935483871,0.00019051752571264886,0.34276144351239773,0.004387791046437376,1220,199,144,False,False,True,False,False,False
4526,27.0,277.0,0.09747292418772563,0.00033578430085771797,0.27586878165297846,0.004379070232149417,5740,983,554,False,False,True,False,False,False
4527,33.0,326.0,0.10122699386503067,0.00023076421385814886,0.29616387418379364,0.004385858533104108,1970,346,205,False,False,True,False,False,False
4528,101.0,753.0,0.1341301460823373,0.00020008766308471064,0.4714804488490662,0.004387365054549368,2395,454,242,False,False,True,False,False,False
4529,24.0,313.0,0.07667731629392971,0.0002224600651249667,0.19457596861262397,0.004386287577693041,1507,275,184,False,False,True,False,False,False
4530,25.0,315.0,0.07936507936507936,0.00020577931362481694,0.2972461654503199,0.004387101784650521,1304,254,153,False,False,True,False,False,False
4533,34.0,316.0,0.10759493670886076,0.0001815289049941579,0.45898058356120947,0.004388172108230409,1176,217,160,False,False,True,False,False,False
4534,26.0,290.0,0.0896551724137931,0.00015754605821091596,0.2807571201961381,0.004389098590182486,686,125,95,False,False,True,False,False,False
4535,30.0,307.0,0.09771986970684039,0.00019357605435467974,0.31084521946983384,0.004387657177353325,1230,200,139,False,False,True,False,False,False
4536,24.0,301.0,0.07973421926910298,0.00012337229845869662,0.25389061317288986,0.00439019207675162,361,67,51,False,False,True,False,False,False
4537,27.0,307.0,0.08794788273615635,0.00017177422363432422,0.3271517117414318,0.004388564778021911,1010,187,126,False,False,True,False,False,False
4538,37.0,311.0,0.1189710610932476,0.0002350167769932315,0.3163694086264211,0.004385632714823644,2218,391,249,False,False,True,False,False,False
4539,28.0,316.0,0.08860759493670886,0.00016118814439200716,0.3442398781632911,0.004388966344927602,651,134,102,False,False,True,False,False,False
4540,30.0,318.0,0.09433962264150944,0.00011845785062769859,0.41293249971211066,0.004390327428839942,393,68,57,False,False,True,False,False,False
4541,133.0,832.0,0.15985576923076922,0.00015726367998702452,0.3053947355486483,0.0043891087170126715,615,114,84,False,False,True,False,False,False
4542,39.0,328.0,0.11890243902439024,0.0001749220185819521,0.3230323331959902,0.004388440438494624,978,176,122,False,False,True,False,False,False
4545,35.0,296.0,0.11824324324324324,0.00018713770766527773,0.2674720547343011,0.004387936493748453,1275,232,140,False,False,True,False,False,False
4546,118.0,804.0,0.14676616915422885,0.0001794038885905317,0.374450186725537,0.004388259500024843,864,171,119,False,False,True,False,False,False
4547,34.0,346.0,0.09826589595375723,0.00020574702797155706,0.4330947699784695,0.004387103298906985,2200,397,214,False,False,True,False,False,False
4548,27.0,292.0,0.09246575342465753,0.00017743099507218176,0.29003987705869727,0.004388339713010763,1004,162,118,False,False,True,False,False,False
4549,32.0,307.0,0.10423452768729642,0.0002426154513311638,0.2563966610570227,0.004385218915581645,1727,306,202,False,False,True,False,False,False
4559,22.0,298.0,0.0738255033557047,0.00015538747863500088,0.31208635406574053,0.004389175540609323,746,138,91,False,False,True,False,False,False
4560,35.0,313.0,0.11182108626198083,0.00013667775172525662,0.3428141215006394,0.004389797989313746,439,90,69,False,False,True,False,False,False
4550,26.0,301.0,0.08637873754152824,0.00024179904468221502,0.31449878879097337,0.004385264007649992,2312,429,245,False,False,True,False,False,False
4551,25.0,275.0,0.09090909090909091,0.00012654238116810145,0.26929630167832214,0.004390101846263704,412,73,61,False,False,True,False,False,False
4552,107.0,748.0,0.14304812834224598,0.00014155451339902932,0.25869021133069586,0.004389643438200425,702,143,83,False,False,True,False,False,False
4553,28.0,309.0,0.09061488673139159,0.00014660296521315183,0.635553171538641,0.004389477732645467,1086,198,130,False,False,True,False,False,False
4554,22.0,298.0,0.0738255033557047,9.129344823881071e-05,0.3608277881263979,0.004390976281091525,186,34,30,False,False,True,False,False,False
4555,35.0,319.0,0.109717868338558,0.00010858502097942536,0.32095448733747894,0.004390582704837546,272,48,43,False,False,True,False,False,False
4556,23.0,303.0,0.07590759075907591,0.00020278945662996362,0.32681067980346734,0.004387241004444524,1187,206,157,False,False,True,False,False,False
4557,37.0,276.0,0.13405797101449277,0.00016721446680050114,0.2937784183991997,0.004388740880582071,721,122,96,False,False,True,False,False,False
4558,28.0,299.0,0.09364548494983277,0.0001582129470131291,0.3159393069736012,0.004389074601575723,754,144,103,False,False,True,False,False,False
4561,26.0,275.0,0.09454545454545454,0.00014836082900674356,0.32324859502401593,0.004389418669848676,650,111,88,False,False,True,False,False,False
4562,35.0,326.0,0.10736196319018405,0.00017327264561221048,0.3370657977507623,0.004388505871601658,1392,276,142,False,False,True,False,False,False
4563,22.0,280.0,0.07857142857142857,0.00014567264939124378,0.320357554980252,0.004389508705313047,564,108,80,False,False,True,False,False,False
4564,31.0,303.0,0.10231023102310231,0.00019739149770398273,0.3713259859701005,0.0043874871841902705,1405,272,160,False,False,True,False,False,False
4565,27.0,272.0,0.09926470588235294,0.00013272659069550724,0.3255303450963083,0.004389919230113697,637,110,78,False,False,True,False,False,False
4566,121.0,771.0,0.1569390402075227,0.00029606834490605594,0.22691443599482253,0.004381934587593053,4147,774,404,False,False,True,False,False,False
4567,31.0,300.0,0.10333333333333333,0.0002229279259942838,0.23833983427989966,0.004386263824100365,1363,256,181,False,False,True,False,False,False
4568,27.0,274.0,0.09854014598540146,0.0001653614613079303,0.3276830852912591,0.004388811089795707,794,145,106,False,False,True,False,False,False
4569,23.0,296.0,0.0777027027027027,8.762644215288241e-05,0.5570372148649925,0.004391050990530093,226,42,35,False,False,True,False,False,False
4576,25.0,271.0,0.09225092250922509,0.00018059015792319975,0.36108721760545925,0.00438821084152311,1130,221,124,False,False,True,False,False,False
4570,24.0,267.0,0.0898876404494382,0.00020943418416874063,0.4123306721028245,0.00438692882519209,2585,477,256,False,False,True,False,False,False
4571,26.0,315.0,0.08253968253968254,0.00021269292700142262,0.24200906516221896,0.004386772038025595,1584,290,179,False,False,True,False,False,False
4572,95.0,765.0,0.12418300653594772,0.0001897491181395081,0.2566098443664905,0.004387824343221247,942,163,123,False,False,True,False,False,False
4573,23.0,301.0,0.07641196013289037,0.0001526056629697703,0.28979734017038344,0.004389273141014266,654,113,88,False,False,True,False,False,False
4574,39.0,326.0,0.1196319018404908,0.0001844631884038975,0.39209578600361455,0.004388049740707545,1298,227,148,False,False,True,False,False,False
4575,22.0,290.0,0.07586206896551724,0.00021941980814294465,0.25425119806815394,0.004386440714587874,1280,230,169,False,False,True,False,False,False
4577,32.0,308.0,0.1038961038961039,0.00017831755542414222,0.25138185989146133,0.004388303777569102,893,150,114,False,False,True,False,False,False
4578,36.0,326.0,0.11042944785276074,0.00017821762344601572,0.41097973261118453,0.004388307837138701,883,148,119,False,False,True,False,False,False
4579,35.0,291.0,0.12027491408934708,0.00015545771568794813,0.3080361607609452,0.004389173053484309,654,125,95,False,False,True,False,False,False
4580,41.0,296.0,0.13851351351351351,0.00019466577114942297,0.25565450061942663,0.004387608965295619,1104,210,145,False,False,True,False,False,False
4581,115.0,779.0,0.14762516046213095,0.00018527294564334504,0.24024795699647586,0.004388015625588897,920,162,122,False,False,True,False,False,False
4582,28.0,285.0,0.09824561403508772,0.00014643673085674148,0.28182748714598543,0.004389483281509985,509,94,76,False,False,True,False,False,False
4583,30.0,305.0,0.09836065573770492,0.00017869448034002743,0.3383160432749282,0.00438828844511111,930,180,134,False,False,True,False,False,False
4585,28.0,314.0,0.08917197452229299,0.00015825888267253176,0.3182606965871134,0.004389072945492582,768,145,97,False,False,True,False,False,False
4604,34.0,317.0,0.10725552050473186,0.0001674667295393848,0.3017826962331003,0.0043887312619135255,869,160,112,False,False,True,False,False,False
4586,28.0,296.0,0.0945945945945946,0.00021646281960202964,0.5103738711261183,0.004386587630781997,2214,410,249,False,False,True,False,False,False
4587,44.0,321.0,0.13707165109034267,0.00021679845409505356,0.25377089686648785,0.004386571055517245,1429,270,173,False,False,True,False,False,False
4588,107.0,762.0,0.14041994750656167,0.00023380012436502332,0.4597588846410154,0.004385697743420833,3356,619,306,False,False,True,False,False,False
4589,32.0,300.0,0.10666666666666667,0.0002459315469999141,0.24321072372693428,0.004385034192453909,2027,341,233,False,False,True,False,False,False
4591,34.0,309.0,0.11003236245954692,0.0002921351122448638,0.2524130086631578,0.004382198565901979,3478,612,367,False,False,True,False,False,False
4592,24.0,299.0,0.0802675585284281,0.00018197849020656903,0.2817073748118914,0.004388153486821287,841,153,115,False,False,True,False,False,False
4593,30.0,343.0,0.08746355685131195,0.00023974185305928605,0.20408911068894808,0.004385376955142097,1586,252,193,False,False,True,False,False,False
4594,27.0,298.0,0.09060402684563758,0.0001090621029191447,0.6688221485767349,0.004390570880023067,439,81,67,False,False,True,False,False,False
4595,33.0,300.0,0.11,0.00014751736407181388,0.3484490635691026,0.004389447097539391,661,112,88,False,False,True,False,False,False
4596,28.0,293.0,0.09556313993174062,0.0001669374037927536,0.24504161767805782,0.004388751428141564,770,144,108,False,False,True,False,False,False
4597,30.0,283.0,0.10600706713780919,0.0001846530479530019,0.4823115595822184,0.00438804175534843,2068,374,222,False,False,True,False,False,False
4598,28.0,305.0,0.09180327868852459,0.00016495562050190018,0.1718297135395756,0.004388826362259564,669,119,95,False,False,True,False,False,False
4599,26.0,291.0,0.08934707903780069,0.00013070560295969287,0.5188253293478214,0.004389979867852997,518,93,71,False,False,True,False,False,False
4600,34.0,320.0,0.10625,0.00011979673554300474,0.5253757592418618,0.004390291099341013,443,81,59,False,False,True,False,False,False
4601,38.0,346.0,0.10982658959537572,0.00022442229758434356,0.23190224509458976,0.004386187618780877,1527,274,190,False,False,True,False,False,False
4602,24.0,313.0,0.07667731629392971,0.00021179570707486974,0.38202524089058,0.004386815447823665,1683,294,193,False,False,True,False,False,False
4603,28.0,303.0,0.0924092409240924,0.00016635134838443384,0.1885685804017433,0.004388773681074289,728,121,94,False,False,True,False,False,False
4641,27.0,286.0,0.0944055944055944,0.0001369457536485988,0.45180856260167085,0.004389789636800069,557,96,79,False,False,True,False,False,False
4642,26.0,274.0,0.0948905109489051,0.0002631826678241323,0.2585512290449703,0.004384032627405579,2766,466,286,False,False,True,False,False,False
4605,35.0,323.0,0.10835913312693499,0.00016790472247766574,0.5278754948226629,0.004388714526939452,1363,243,147,False,False,True,False,False,False
4606,40.0,309.0,0.12944983818770225,0.0001806097225113508,0.28617090103100307,0.004388210036328486,976,167,120,False,False,True,False,False,False
4607,30.0,299.0,0.10033444816053512,0.00012675150390212796,0.23688913284347995,0.004390095813425743,379,67,56,False,False,True,False,False,False
4608,39.0,305.0,0.12786885245901639,0.00016358543672262933,0.30580972579321475,0.004388877646926597,908,166,109,False,False,True,False,False,False
4609,26.0,299.0,0.08695652173913043,0.00018934515644708226,0.6249958399234274,0.0043878417936987785,2594,451,280,False,False,True,False,False,False
4610,30.0,293.0,0.10238907849829351,0.00014695266522937327,0.37151579946682417,0.004389466039164863,653,125,87,False,False,True,False,False,False
4611,27.0,295.0,0.09152542372881356,8.947842881578605e-05,0.43983391115308074,0.004391013642153294,202,37,31,False,False,True,False,False,False
4612,34.0,329.0,0.1033434650455927,0.00015839389310022035,0.30519081535235904,0.004389068075278423,659,125,93,False,False,True,False,False,False
4613,103.0,734.0,0.14032697547683923,0.0001484324780575443,0.2969259613110799,0.004389416247550165,520,95,78,False,False,True,False,False,False
4614,21.0,327.0,0.06422018348623854,0.0001708968693172496,0.2999920420308421,0.004388599030995798,739,128,106,False,False,True,False,False,False
4616,29.0,318.0,0.09119496855345911,0.00022161488013224844,0.28532457533315936,0.004386330361441514,1531,286,192,False,False,True,False,False,False
4617,31.0,343.0,0.09037900874635568,0.00020445976593819103,0.2854386413236333,0.004387163479848019,1558,280,177,False,False,True,False,False,False
4618,23.0,280.0,0.08214285714285714,0.0002736892843151202,0.30718402773546905,0.004383389256095193,2963,498,301,False,False,True,False,False,False
4619,33.0,322.0,0.10248447204968944,0.0001640185734684754,0.2688859161993727,0.004388861481336253,773,129,98,False,False,True,False,False,False
4620,45.0,354.0,0.1271186440677966,0.0001665829122317486,0.29927241960456175,0.004388764897798932,740,116,96,False,False,True,False,False,False
4621,27.0,290.0,0.09310344827586207,0.00012522785347212733,0.3004746358725404,0.004390139539868232,365,76,55,False,False,True,False,False,False
4622,29.0,307.0,0.09446254071661238,0.0002586035672440941,0.24145290621377552,0.004384305120518905,2316,395,259,False,False,True,False,False,False
4623,35.0,303.0,0.11551155115511551,0.00021419300370295586,0.361767918704026,0.004386699049623122,1835,325,208,False,False,True,False,False,False
4624,27.0,305.0,0.08852459016393442,0.00019179840592056804,0.343081440076372,0.004387735243412712,1091,189,135,False,False,True,False,False,False
4625,32.0,287.0,0.11149825783972125,0.00010091218996781394,0.2996039984224713,0.004390765756074398,244,40,36,False,False,True,False,False,False
4626,27.0,306.0,0.08823529411764706,0.0002580576427003712,0.2302128142868029,0.004384337287189893,2439,426,268,False,False,True,False,False,False
4627,90.0,711.0,0.12658227848101267,0.00017227403217190388,0.3004726955940259,0.00438854518635036,821,159,117,False,False,True,False,False,False
4628,27.0,287.0,0.09407665505226481,0.00012731238996058805,0.3473655560636128,0.004390079583579574,503,90,66,False,False,True,False,False,False
4629,110.0,741.0,0.1484480431848853,0.00019049406746621473,0.2688913345982392,0.004387792064929679,1125,209,135,False,False,True,False,False,False
4630,26.0,287.0,0.09059233449477352,0.00018694487742058438,0.26050546795646995,0.004387944713371615,935,159,127,False,False,True,False,False,False
4659,24.0,335.0,0.07164179104477612,0.00016245985484615523,0.3110155117463508,0.004388919455898347,646,123,99,False,False,True,False,False,False
4631,30.0,296.0,0.10135135135135136,0.00021264554386407833,0.5303582109410058,0.004386774335143583,2056,371,233,False,False,True,False,False,False
4632,119.0,714.0,0.16666666666666666,0.00017009838074674726,0.21116776233517065,0.004388630052267679,695,119,98,False,False,True,False,False,False
4633,24.0,266.0,0.09022556390977443,0.00024230704948839896,0.30597644446126515,0.004385235967261956,2321,405,254,False,False,True,False,False,False
4634,27.0,321.0,0.08411214953271028,0.00014938440909411044,0.3198947148273774,0.004389383953713697,632,111,84,False,False,True,False,False,False
4635,25.0,315.0,0.07936507936507936,0.0001731255043850073,0.24463274006127728,0.00438851167875068,786,143,102,False,False,True,False,False,False
4636,27.0,335.0,0.08059701492537313,0.0001712032136904218,0.3485584473943704,0.0043885870909008695,1001,192,120,False,False,True,False,False,False
4637,32.0,316.0,0.10126582278481013,0.00017407054215086697,0.35043455124409384,0.004388474295373619,989,168,126,False,False,True,False,False,False
4638,25.0,290.0,0.08620689655172414,0.0002541804148927829,0.26594214815217765,0.004384563776646958,2261,398,261,False,False,True,False,False,False
4639,27.0,308.0,0.08766233766233766,0.0001518597813151356,0.21167527568416378,0.004389299010276994,582,106,78,False,False,True,False,False,False
4640,35.0,308.0,0.11363636363636363,0.00020219935127744072,0.34927164943821604,0.004387268240846763,1437,249,161,False,False,True,False,False,False
4643,29.0,321.0,0.09034267912772585,0.00019858010046634421,0.30359741948000263,0.0043874335480436006,2382,437,214,False,False,True,False,False,False
4644,36.0,319.0,0.11285266457680251,0.00017530968236742297,0.25786259917718957,0.004388424969173782,744,139,110,False,False,True,False,False,False
4645,39.0,313.0,0.12460063897763578,0.00019305576168492496,0.26403208115123794,0.004387680100882463,1132,190,131,False,False,True,False,False,False
4646,28.0,301.0,0.09302325581395349,0.00017177164870645748,0.28193109024639995,0.004388564878807234,738,140,101,False,False,True,False,False,False
4647,33.0,315.0,0.10476190476190476,0.00014949540332450726,0.3048445600316348,0.004389380174829304,576,101,82,False,False,True,False,False,False
4648,28.0,295.0,0.09491525423728814,9.239022274125358e-05,0.34428846935853197,0.004390953340852247,194,38,32,False,False,True,False,False,False
4649,34.0,311.0,0.10932475884244373,0.00015588263659759428,0.3960374557767299,0.004389157982848995,858,176,111,False,False,True,False,False,False
4650,22.0,268.0,0.08208955223880597,0.00018255558401612142,0.28077771788746575,0.004388129516496091,1028,185,130,False,False,True,False,False,False
4651,114.0,761.0,0.1498028909329829,7.082833130233324e-05,0.45579773375957205,0.004391354067060023,101,18,18,False,False,True,False,False,False
4685,27.0,323.0,0.08359133126934984,0.0001719918704723706,0.33056543972714203,0.004388556253631836,805,145,107,False,False,True,False,False,False
4652,108.0,789.0,0.13688212927756654,0.00022465556610321,0.2946532671090231,0.00438617567721797,1894,337,196,False,False,True,False,False,False
4653,121.0,762.0,0.15879265091863518,0.00019498287705068187,0.4089995665534895,0.004387594884724057,1175,211,148,False,False,True,False,False,False
4654,26.0,308.0,0.08441558441558442,0.00010647069579497326,0.29163414657928327,0.004390634485554066,269,51,40,False,False,True,False,False,False
4655,39.0,307.0,0.1270358306188925,0.00016745650351099653,0.2539221288699119,0.004388731652109932,780,145,102,False,False,True,False,False,False
4656,33.0,337.0,0.09792284866468842,0.00022483233864938466,0.2028890434959304,0.004386166619532042,1628,296,183,False,False,True,False,False,False
4657,24.0,297.0,0.08080808080808081,0.00015644133736679997,0.3279578695714463,0.004389138104772116,789,137,97,False,False,True,False,False,False
4658,26.0,322.0,0.08074534161490683,0.00019458404158847423,0.2437992595733778,0.004387612590641838,1103,204,137,False,False,True,False,False,False
4660,38.0,346.0,0.10982658959537572,0.00020026854767624054,0.26397117988966756,0.0043873568014935055,1239,235,156,False,False,True,False,False,False
4661,26.0,304.0,0.08552631578947369,0.00025971171028709507,0.40512727259589576,0.004384239617349793,3765,684,381,False,False,True,False,False,False
4662,30.0,343.0,0.08746355685131195,0.0001631116401881565,0.28563827387397667,0.004388895281005781,684,123,97,False,False,True,False,False,False
4663,34.0,310.0,0.10967741935483871,0.0001528952931411021,0.2891413179166521,0.0043892630616237825,575,106,80,False,False,True,False,False,False
4664,24.0,323.0,0.07430340557275542,0.00022378303128974716,0.3358779169236353,0.004386220280572607,1804,285,196,False,False,True,False,False,False
4665,33.0,312.0,0.10576923076923077,0.00014665247742259228,0.3434956503161934,0.004389476078721184,587,112,84,False,False,True,False,False,False
4666,32.0,313.0,0.10223642172523961,0.00015257562281800483,0.23494437836179916,0.004389274185343333,540,95,75,False,False,True,False,False,False
4667,26.0,327.0,0.07951070336391437,0.00017603634681713403,0.3194052226289662,0.004388395879976983,906,165,119,False,False,True,False,False,False
4668,32.0,303.0,0.10561056105610561,0.0001573048748063582,0.26321944318436136,0.004389107240790756,746,130,97,False,False,True,False,False,False
4972,25.0,284.0,0.0880281690140845,0.00014451441677391575,0.3540986776519734,0.004389546990082711,543,98,79,False,False,True,False,False,False
4669,32.0,320.0,0.1,0.00024043451066603738,0.30842278289667013,0.004385339033744195,1950,343,227,False,False,True,False,False,False
4670,37.0,306.0,0.12091503267973856,0.000194161947639855,0.3372889029248463,0.004387631289532929,1434,265,162,False,False,True,False,False,False
4671,109.0,778.0,0.14010282776349614,0.00019949465539430996,0.6284367061484839,0.004387392058759827,2643,484,274,False,False,True,False,False,False
4672,28.0,287.0,0.0975609756097561,0.0001384472747946338,0.35883604206611625,0.0043897425376554396,526,95,75,False,False,True,False,False,False
4673,33.0,361.0,0.09141274238227147,0.00014554078626032,0.2543924276296355,0.004389513079412613,485,92,73,False,False,True,False,False,False
4674,22.0,297.0,0.07407407407407407,0.0002409790456485658,0.361031881759392,0.004385309144673611,3227,613,322,False,False,True,False,False,False
4675,106.0,757.0,0.14002642007926025,0.0001513138802317481,0.3556529516920676,0.004389317863227599,595,105,90,False,False,True,False,False,False
4699,113.0,787.0,0.14358322744599747,0.00017193250438837654,0.2867386260879977,0.0043885585798453695,748,141,108,False,False,True,False,False,False
4676,30.0,306.0,0.09803921568627451,0.0001952674028718312,0.38400018909195566,0.004387582231272183,1444,243,168,False,False,True,False,False,False
4677,25.0,281.0,0.08896797153024912,0.00015473209691942424,0.18894665825361048,0.0043891986937233335,573,99,78,False,False,True,False,False,False
4678,31.0,277.0,0.11191335740072202,0.0001626751407971161,0.3037835695657289,0.004388911481605242,662,126,92,False,False,True,False,False,False
4679,29.0,329.0,0.08814589665653495,0.00017038478780301004,0.38553727432263424,0.004388618942091578,921,179,115,False,False,True,False,False,False
4680,41.0,343.0,0.119533527696793,9.670395370046563e-05,0.33590307733580077,0.004390860455552918,167,33,30,False,False,True,False,False,False
4681,33.0,326.0,0.10122699386503067,0.00022941722301016062,0.3523182481304953,0.00438592919830975,1808,337,217,False,False,True,False,False,False
4682,16.0,277.0,0.05776173285198556,0.00024101148143104375,0.303699022843524,0.004385307362160388,2114,358,219,False,False,True,False,False,False
4683,32.0,318.0,0.10062893081761007,0.00015551385952330873,0.2964269261201084,0.004389171064597032,664,132,93,False,False,True,False,False,False
4684,27.0,292.0,0.09246575342465753,0.00016903339831284198,0.25817531899935064,0.004388671200381101,896,168,119,False,False,True,False,False,False
4686,28.0,295.0,0.09491525423728814,0.0001964847439704226,0.42089593697719985,0.004387527884832934,1750,295,181,False,False,True,False,False,False
4687,33.0,292.0,0.11301369863013698,0.0001411218880144881,0.25411758429515435,0.004389657367895917,524,87,66,False,False,True,False,False,False
4688,41.0,335.0,0.12238805970149254,0.00015003095992225477,0.40450393327314516,0.004389361901901517,653,124,86,False,False,True,False,False,False
4689,19.0,298.0,0.06375838926174497,0.00019142898566227383,0.29638842668008786,0.004387751376074993,1066,192,146,False,False,True,False,False,False
4690,22.0,308.0,0.07142857142857142,0.00015701183113675572,0.2620052144237887,0.004389117733631985,689,131,94,False,False,True,False,False,False
4691,110.0,754.0,0.14588859416445624,0.0002285310178474481,0.24248439688831622,0.004385975463757327,1746,298,199,False,False,True,False,False,False
4698,29.0,314.0,0.09235668789808917,0.00020956809889734548,0.2945539630644507,0.004386922429987136,1337,243,164,False,False,True,False,False,False
4692,31.0,325.0,0.09538461538461539,0.00021893312228794828,0.28674397882530844,0.004386465032661829,1993,334,215,False,False,True,False,False,False
4693,33.0,273.0,0.12087912087912088,0.00018902635480857856,0.23605224934314695,0.00438785553909737,961,175,129,False,False,True,False,False,False
4694,29.0,329.0,0.08814589665653495,0.00017424580125197743,0.31582234960038985,0.004388467340148011,894,165,123,False,False,True,False,False,False
4695,131.0,778.0,0.16838046272493573,0.00019486836590861437,0.28742325780532096,0.004387599972053946,1175,190,138,False,False,True,False,False,False
4696,27.0,286.0,0.0944055944055944,0.00021189665161644967,0.5019403324925165,0.004386810573051157,2225,404,217,False,False,True,False,False,False
4697,26.0,293.0,0.08873720136518772,0.00018178233602287097,0.17152427983349477,0.004388161617022525,776,136,109,False,False,True,False,False,False
4700,126.0,755.0,0.16688741721854305,0.00022545556004516674,0.5087704868135505,0.004386134629174577,2610,433,261,False,False,True,False,False,False
4701,29.0,306.0,0.09477124183006536,0.0002868174325044352,0.3283458102798304,0.004382549823471636,5647,949,497,False,False,True,False,False,False
4703,24.0,305.0,0.07868852459016394,0.00014815974060609365,0.24594908347145583,0.004389425461955496,504,94,71,False,False,True,False,False,False
4704,95.0,789.0,0.12040557667934093,0.00015224372371553963,0.24845550779972655,0.004389285709929225,567,103,79,False,False,True,False,False,False
4705,33.0,287.0,0.11498257839721254,0.00017564254989262104,0.22143400579596048,0.004388411659070615,819,151,109,False,False,True,False,False,False
4706,29.0,328.0,0.08841463414634146,0.00024220178522752666,0.23809881268430513,0.004385241782391511,1755,286,203,False,False,True,False,False,False
4707,16.0,299.0,0.05351170568561873,0.00019523364579088619,0.23056474861129034,0.004387583733485991,1030,169,135,False,False,True,False,False,False
4708,35.0,304.0,0.11513157894736842,0.00016186693548455875,0.24745918284678234,0.004388941363244274,702,144,99,False,False,True,False,False,False
4710,41.0,329.0,0.12462006079027356,0.000226846472540719,0.3433876923317601,0.004386062912532779,1957,338,206,False,False,True,False,False,False
4711,20.0,293.0,0.06825938566552901,0.00011831662933989787,0.2787901588449707,0.004390331236936608,313,55,49,False,False,True,False,False,False
4712,33.0,292.0,0.11301369863013698,0.00015314431490969828,0.33043692017109655,0.0043892543801436834,655,120,94,False,False,True,False,False,False
4713,38.0,350.0,0.10857142857142857,0.00022804830710650492,0.14030345871849234,0.004386000588739761,1197,213,166,False,False,True,False,False,False
4714,26.0,289.0,0.08996539792387544,0.0002227863327281923,0.2672857279894704,0.004386271018159869,1612,265,184,False,False,True,False,False,False
4715,36.0,316.0,0.11392405063291139,0.0001516021417376456,0.3293658237329592,0.004389307916451094,658,118,92,False,False,True,False,False,False
4757,35.0,298.0,0.1174496644295302,0.00018628639840469687,0.28733741002125435,0.004387972717846943,1026,175,126,False,False,True,False,False,False
4758,38.0,302.0,0.12582781456953643,0.00011774208286376019,0.2774881250508177,0.004390346682976481,373,63,52,False,False,True,False,False,False
4716,27.0,313.0,0.08626198083067092,0.0001864830770746757,0.3086419334033277,0.004387964363661633,1710,318,190,False,False,True,False,False,False
4717,32.0,295.0,0.10847457627118644,0.00023053317352976006,0.41350986733703543,0.004385870683308159,2660,483,263,False,False,True,False,False,False
4719,100.0,768.0,0.13020833333333334,0.0001559602731451669,0.34389017297637753,0.004389155224869608,589,106,89,False,False,True,False,False,False
4720,30.0,316.0,0.0949367088607595,0.0001482215142386291,0.22380664314461188,0.004389423376426167,556,93,83,False,False,True,False,False,False
4721,142.0,788.0,0.1802030456852792,0.00010731016233772181,0.5364090287453878,0.004390614048610824,289,56,47,False,False,True,False,False,False
4722,125.0,786.0,0.15903307888040713,0.00021768277502649434,0.3920885968773478,0.004386527260174779,1493,266,174,False,False,True,False,False,False
4765,26.0,295.0,0.08813559322033898,0.00012180001126085591,0.2504612608603641,0.004390235979085468,384,63,50,False,False,True,False,False,False
4858,25.0,298.0,0.08389261744966443,0.00016577775197563975,0.30327737475653926,0.004388795385040135,804,142,103,False,False,True,False,False,False
4723,31.0,300.0,0.10333333333333333,0.00021333819076091578,0.3084700527111658,0.004386740704801522,1960,352,209,False,False,True,False,False,False
4724,135.0,843.0,0.1601423487544484,0.0001572454918386496,0.32535700065536355,0.004389109368664228,694,138,97,False,False,True,False,False,False
4725,34.0,354.0,0.096045197740113,0.00015449520142242276,0.25436336510483304,0.004389207038581928,706,116,87,False,False,True,False,False,False
4726,24.0,319.0,0.07523510971786834,0.00018312176053598774,0.2624780676052261,0.004388105925751779,871,173,122,False,False,True,False,False,False
